unique_id,black,blk_num
FL_Miami_C21,None,0
FL_Miami_C3,None,0
FL_Miami_C4,None,0
FL_Miami_C5,None,0
FL_Miami_C6,None,0
FL_Miami_C7,None,0
FL_Miami_C8,None,0
FL_Miami_C9,None,0
FL_Miami_D1,None,0
FL_Miami_D10,None,0
FL_Miami_D11,None,0
FL_Miami_D12,None,0
FL_Miami_D13,None,0
FL_Miami_D2,None,0
FL_Miami_D3,Yes 100 %,100
FL_Miami_D4,None,0
FL_Miami_D5,None,0
FL_Miami_D6,None,0
FL_Miami_D7,10 Yes,10
FL_Miami_D8,1 Yes,1
FL_Miami_D9,Yes 90,90
GA_Atlanta_A1,None 0,0
GA_Atlanta_A2,0 No,0
GA_Atlanta_A3,0 None,0
GA_Atlanta_A4,0 Negro,0
GA_Atlanta_A5,0 None,0
GA_Atlanta_A6,0 None,0
GA_Atlanta_A7,0 None,0
GA_Atlanta_A8,0 None,0
GA_Atlanta_A9,None 0,0
GA_Atlanta_B1,0 None,0
GA_Atlanta_B10,None 0,0
GA_Atlanta_B11,0 None,0
GA_Atlanta_B12,None 0,0
GA_Atlanta_B13,0 None,0
GA_Atlanta_B14,None 0,0
GA_Atlanta_B15,0 None,0
GA_Atlanta_B16,0 None,0
GA_Atlanta_B17,None 0,0
GA_Atlanta_B18,None 0,0
GA_Atlanta_B19,None 0,0
GA_Atlanta_B2,0 None,0
GA_Atlanta_B20,None 0,0
GA_Atlanta_B21,None 0,0
GA_Atlanta_B22,None 0,0
GA_Atlanta_B23,None 0,0
GA_Atlanta_B24,0 None,0
GA_Atlanta_B25,0 None,0
GA_Atlanta_B26,0 None,0
GA_Atlanta_B27,0 None,0
GA_Atlanta_B28,0 None,0
GA_Atlanta_B3,0 None,0
GA_Atlanta_B4,0 None,0
GA_Atlanta_B5,None 0,0
GA_Atlanta_B6,None 0,0
GA_Atlanta_B7,0 None,0
GA_Atlanta_B8,None 0,0
GA_Atlanta_B9,None 0,0
GA_Atlanta_C1,0 None,0
GA_Atlanta_C10,0 None,0
GA_Atlanta_C11,None 0%,0
GA_Atlanta_C12,none 0,0
GA_Atlanta_C13,None 0,0
GA_Atlanta_C14,0 None,0
GA_Atlanta_C15,None 0,0
GA_Atlanta_C16,0 None,0
GA_Atlanta_C17,0 None,0
GA_Atlanta_C18,None 0,0
GA_Atlanta_C19,0 None,0
GA_Atlanta_C2,None 0,0
GA_Atlanta_C20,0 None,0
GA_Atlanta_C21,None 0,0
GA_Atlanta_C22,None 0,0
GA_Atlanta_C23,0 None,0
GA_Atlanta_C24,0 None,0
GA_Atlanta_C25,0 None,0
GA_Atlanta_C26,0% None,0
GA_Atlanta_C27,0 None,0
GA_Atlanta_C28,0 None,0
GA_Atlanta_C29,0 None,0
GA_Atlanta_C3,None 0,0
GA_Atlanta_C30,None 0,0
GA_Atlanta_C31,5 Yes,5
GA_Atlanta_C32,None 0,0
GA_Atlanta_C33,None 0,0
GA_Atlanta_C34,1 Yes,1
GA_Atlanta_C35,None 0,0
GA_Atlanta_C36,0 None,0
GA_Atlanta_C37,0 None,0
GA_Atlanta_C38,0 None,0
GA_Atlanta_C39,0 None,0
GA_Atlanta_C4,None 0,0
GA_Atlanta_C40,None 0,0
GA_Atlanta_C41,0 None,0
GA_Atlanta_C42,0 None,0
GA_Atlanta_C5,0% None,0
GA_Atlanta_C6,0 None,0
GA_Atlanta_C7,0 None,0
GA_Atlanta_C8,0 None,0
GA_Atlanta_C9,None 0,0
GA_Atlanta_D1,95 Yes,95
GA_Atlanta_D10,Yes 50,50
GA_Atlanta_D11,None 0,0
GA_Atlanta_D12,40 Yes,40
GA_Atlanta_D13,0 None,0
GA_Atlanta_D14,100 Yes,100
GA_Atlanta_D15,100 Yes,100
GA_Atlanta_D16,None 0,0
GA_Atlanta_D17,100 Yes,100
GA_Atlanta_D18,70 Yes,70
GA_Atlanta_D19,Yes 15,15
GA_Atlanta_D2,Yes 100,100
GA_Atlanta_D20,Yes 95,95
GA_Atlanta_D21,0 None,0
GA_Atlanta_D22,0 None,0
GA_Atlanta_D23,Yes 100,100
GA_Atlanta_D24,0 None,0
GA_Atlanta_D25,0 None,0
GA_Atlanta_D26,None 0,0
GA_Atlanta_D27,None 0,0
GA_Atlanta_D28,100 Yes,100
GA_Atlanta_D29,None 0,0
GA_Atlanta_D3,Yes 100,100
GA_Atlanta_D30,Yes 15,15
GA_Atlanta_D31,60 Yes,60
GA_Atlanta_D32,10 Yes,10
GA_Atlanta_D4,Yes 40,40
GA_Atlanta_D5,Yes 20,20
GA_Atlanta_D6,None 0,0
GA_Atlanta_D7,90 Yes,90
GA_Atlanta_D8,0 None,0
GA_Atlanta_D9,None 0,0
IL_Aurora_A1,,0
IL_Aurora_A2,-,0
IL_Aurora_B1,-,0
IL_Aurora_B2,-,0
IL_Aurora_B3,-,0
IL_Aurora_B4,-,0
IL_Aurora_C1,-,0
IL_Aurora_C2,Yes 2,2
IL_Aurora_C3,-,0
IL_Aurora_C4,-,0
IL_Aurora_C5,Fwe -,3.0714285714285716
IL_Aurora_C6,-,0
IL_Aurora_D1,-,0
IL_Aurora_D2,Yes 20,20
IL_Aurora_D3,Few,3.0714285714285716
IL_Aurora_D4,-,0
IL_Aurora_D5,Yes 2,2
IL_Aurora_D6,-,0
IL_Aurora_D7,-,0
IL_Aurora_D8,,0
IL_Rockford_A1,None -,0
IL_Rockford_A2,-,0
IL_Rockford_A3,-,0
IL_Rockford_A4,-,0
IL_Rockford_A5,-,0
IL_Rockford_A6,,0
IL_Rockford_B1,-,0
IL_Rockford_B2,-,0
IL_Rockford_B3,- -,0
IL_Rockford_B4,-,0
IL_Rockford_B5,-,0
IL_Rockford_B6,- -,0
IL_Rockford_C1,-,0
IL_Rockford_C2,-,0
IL_Rockford_C3,-,0
IL_Rockford_C4,-,0
IL_Rockford_C5,-,0
IL_Rockford_C6,-,0
IL_Rockford_C7,-,0
IL_Rockford_C8,,0
IL_Rockford_C9,-,0
IL_Rockford_D1,- -,0
IL_Rockford_D10,-,0
IL_Rockford_D2,-,0
IL_Rockford_D3,-,0
IL_Rockford_D4,,0
IL_Rockford_D5,-,0
IL_Rockford_D6,Yes 20,20
IL_Rockford_D7,few,3.0714285714285716
IL_Rockford_D8,- Few,3.0714285714285716
IL_Rockford_D9,-,0
IN_Lake Co. Gary_A1,none,0
IN_Lake Co. Gary_A2,None,0
IN_Lake Co. Gary_A3,None,0
IN_Lake Co. Gary_A4,None,0
IN_Lake Co. Gary_A5,None,0
IN_Lake Co. Gary_A6,None,0
IN_Lake Co. Gary_A7,None,0
IN_Lake Co. Gary_B1,None,0
IN_Lake Co. Gary_B10,,0
IN_Lake Co. Gary_B11,None,0
IN_Lake Co. Gary_B12,None,0
IN_Lake Co. Gary_B13,None,0
IN_Lake Co. Gary_B2,None,0
IN_Lake Co. Gary_B3,None,0
IN_Lake Co. Gary_B4,None,0
IN_Lake Co. Gary_B5,None,0
IN_Lake Co. Gary_B6,None,0
IN_Lake Co. Gary_B7,None,0
IN_Lake Co. Gary_B8,None,0
IN_Lake Co. Gary_B9,None,0
IN_Lake Co. Gary_C1,None,0
IN_Lake Co. Gary_C10,None,0
IN_Lake Co. Gary_C11,None,0
IN_Lake Co. Gary_C12,None,0
IN_Lake Co. Gary_C13,None,0
IN_Lake Co. Gary_C14,None,0
IN_Lake Co. Gary_C15,None,0
IN_Lake Co. Gary_C16,None,0
IN_Lake Co. Gary_C17,None,0
IN_Lake Co. Gary_C18,None,0
IN_Lake Co. Gary_C19,None,0
IN_Lake Co. Gary_C2,None,0
IN_Lake Co. Gary_C20,None,0
IN_Lake Co. Gary_C21,None,0
IN_Lake Co. Gary_C22,None,0
IN_Lake Co. Gary_C3,None,0
IN_Lake Co. Gary_C4,None,0
IN_Lake Co. Gary_C5,None,0
IN_Lake Co. Gary_C6,None,0
IN_Lake Co. Gary_C7,None,0
IN_Lake Co. Gary_C8,None,0
IN_Lake Co. Gary_C9,None,0
IN_Lake Co. Gary_D1,None,0
IN_Lake Co. Gary_D10,None,0
IN_Lake Co. Gary_D11,None,0
IN_Lake Co. Gary_D2,Yes 50,50
IN_Lake Co. Gary_D3,None,0
IN_Lake Co. Gary_D4,Yes 10,10
IN_Lake Co. Gary_D5,None,0
IN_Lake Co. Gary_D6,Yes 50,50
IN_Lake Co. Gary_D7,,0
IN_Lake Co. Gary_D8,None,0
IN_Lake Co. Gary_D9,80 Yes,80
IN_Terre Haute_A1,none,0
IN_Terre Haute_A2,none,0
IN_Terre Haute_A3,none,0
IN_Terre Haute_B1,none,0
IN_Terre Haute_B2,none,0
IN_Terre Haute_B3,none,0
IN_Terre Haute_B4,none,0
IN_Terre Haute_C1,none,0
IN_Terre Haute_C2,no,0
IN_Terre Haute_C3,none,0
IN_Terre Haute_C4,none,0
IN_Terre Haute_C5,none,0
IN_Terre Haute_C6,none,0
IN_Terre Haute_C7,none,0
IN_Terre Haute_D1,no,0
IN_Terre Haute_D10,no,0
IN_Terre Haute_D2,None,0
IN_Terre Haute_D3,yes 5,5
IN_Terre Haute_D4,none,0
IN_Terre Haute_D5,None,0
IN_Terre Haute_D6,15 yes,15
IN_Terre Haute_D7,yes 10,10
IN_Terre Haute_D8,4 yes,4
IN_Terre Haute_D9,15,15
MA_Arlington_A1,no,0
MA_Arlington_A2,no,0
MA_Arlington_A3,no,0
MA_Arlington_B1,0,0
MA_Arlington_B10,no,0
MA_Arlington_B2,no,0
MA_Arlington_B3,no,0
MA_Arlington_B4,no,0
MA_Arlington_B5,no,0
MA_Arlington_B6,no,0
MA_Arlington_B7,no,0
MA_Arlington_B8,no,0
MA_Arlington_B9,no,0
MA_Arlington_C1,no,0
MA_Arlington_C2,no,0
MA_Arlington_C3,no,0
MA_Arlington_C4,no,0
MA_Belmont_A1,no,0
MA_Belmont_A2,no,0
MA_Belmont_A3,no,0
MA_Belmont_A4,no,0
MA_Belmont_B1,no,0
MA_Belmont_B2,no,0
MA_Belmont_B3,no,0
MA_Belmont_B4,no,0
MA_Belmont_B5,no,0
MA_Belmont_B6,no,0
MA_Belmont_B7,no,0
MA_Belmont_C1,no,0
MA_Belmont_C2,no,0
MA_Belmont_C3,,0
MA_Belmont_C4,,0
MA_Belmont_D1,no,0
MA_Boston_A1,0,0
MA_Boston_B1,no,0
MA_Boston_B2,no,0
MA_Boston_B3,0,0
MA_Boston_B4,0,0
MA_Boston_B5,No,0
MA_Boston_B6,0,0
MA_Boston_B7,0,0
MA_Boston_B8,0,0
MA_Boston_C1,0,0
MA_Boston_C10,no,0
MA_Boston_C11,no,0
MA_Boston_C12,0,0
MA_Boston_C13,0,0
MA_Boston_C14,no,0
MA_Boston_C15,0,0
MA_Boston_C16,no,0
MA_Boston_C17,0,0
MA_Boston_C18,0,0
MA_Boston_C2,no,0
MA_Boston_C3,no,0
MA_Boston_C4,0,0
MA_Boston_C5,0,0
MA_Boston_C6,0,0
MA_Boston_C7,No,0
MA_Boston_C8,0,0
MA_Boston_C9,no,0
MA_Boston_D1,yes 5%,5
MA_Boston_D10,no,0
MA_Boston_D11,no,0
MA_Boston_D12,no,0
MA_Boston_D2,0,0
MA_Boston_D3,no,0
MA_Boston_D4,no,0
MA_Boston_D5,0,0
MA_Boston_D6,0,0
MA_Boston_D7,5% yes,5
MA_Boston_D8,5% yes,5
MA_Boston_D9,25% yes,25
MA_Braintree_A1,no,0
MA_Braintree_B1,no,0
MA_Braintree_B2,no,0
MA_Braintree_B3,0,0
MA_Braintree_B4,no,0
MA_Braintree_B5,0,0
MA_Braintree_C1,no,0
MA_Braintree_C2,no,0
MA_Brookline_A1,no,0
MA_Brookline_A2,no,0
MA_Brookline_B1,no,0
MA_Brookline_B2,no,0
MA_Brookline_B3,no,0
MA_Brookline_B4,no,0
MA_Brookline_B5,,0
MA_Brookline_C1,,0
MA_Brookline_C2,no,0
MA_Brookline_C3,no,0
MA_Brookline_C4,no,0
MA_Brookline_D1,,0
MA_Cambridge_A1,no,0
MA_Cambridge_B1,no,0
MA_Cambridge_B2,no,0
MA_Cambridge_B3,no,0
MA_Cambridge_B4,no,0
MA_Cambridge_B5,no,0
MA_Cambridge_B6,no,0
MA_Cambridge_B7,,0
MA_Cambridge_C1,no,0
MA_Cambridge_C2,yes 30%,30
MA_Cambridge_C3,no,0
MA_Cambridge_C4,yes 1%,1
MA_Cambridge_C5,,0
MA_Cambridge_C6,yes 1%,1
MA_Cambridge_D1,yes 70%,70
MA_Cambridge_D2,10% yes,10
MA_Chelsea_C1,no,0
MA_Chelsea_C2,no,0
MA_Chelsea_C3,no,0
MA_Chelsea_C4,no,0
MA_Chelsea_D1,no,0
MA_Everett_C1,no,0
MA_Everett_D1,yes 2%,2
MA_Everett_D2,no,0
MA_Everett_D3,yes 2%,2
MA_Lexington_A1,0,0
MA_Lexington_A2,no,0
MA_Lexington_A3,no,0
MA_Lexington_A4,0,0
MA_Lexington_B1,no,0
MA_Lexington_B2,no,0
MA_Lexington_B3,no,0
MA_Lexington_B4,no,0
MA_Lexington_C1,no,0
MA_Lexington_C2,,0
MA_Lexington_C3,no,0
MA_Lexington_C4,no,0
MA_Lexington_C5,,0
MA_Malden_B1,0,0
MA_Malden_C1,0,0
MA_Malden_C2,no,0
MA_Malden_C3,no,0
MA_Malden_D1,yes 2%,2
MA_Malden_D2,2% yes,2
MA_Milton_A2,no,0
MA_Quincy_C3,no,0
MA_Quincy_C4,no,0
MI_Grand Rapids_A1,None,0
MI_Grand Rapids_A2,None,0
MI_Grand Rapids_A3,None,0
MI_Grand Rapids_A4,None,0
MI_Grand Rapids_A5,None,0
MI_Grand Rapids_A6,None,0
MI_Grand Rapids_B1,None,0
MI_Grand Rapids_B10,None,0
MI_Grand Rapids_B11,None,0
MI_Grand Rapids_B12,None,0
MI_Grand Rapids_B13,None,0
MI_Grand Rapids_B14,None,0
MI_Grand Rapids_B15,None,0
MI_Grand Rapids_B16,None,0
MI_Grand Rapids_B17,None,0
MI_Grand Rapids_B18,None,0
MI_Grand Rapids_B19,None,0
MI_Grand Rapids_B2,None,0
MI_Grand Rapids_B20,None,0
MI_Grand Rapids_B3,None,0
MI_Grand Rapids_B4,None,0
MI_Grand Rapids_B5,None,0
MI_Grand Rapids_B6,None,0
MI_Grand Rapids_B7,None,0
MI_Grand Rapids_B8,None,0
MI_Grand Rapids_B9,None,0
MI_Grand Rapids_C1,Negro,0
MI_Grand Rapids_C10,None,0
MI_Grand Rapids_C11,None,0
MI_Grand Rapids_C12,None,0
MI_Grand Rapids_C13,None,0
MI_Grand Rapids_C14,None,0
MI_Grand Rapids_C15,None,0
MI_Grand Rapids_C16,None,0
MI_Grand Rapids_C17,None,0
MI_Grand Rapids_C18,None,0
MI_Grand Rapids_C19,No,0
MI_Grand Rapids_C2,None,0
MI_Grand Rapids_C20,None,0
MI_Grand Rapids_C21,None,0
MI_Grand Rapids_C22,none,0
MI_Grand Rapids_C23,None,0
MI_Grand Rapids_C24,,0
MI_Grand Rapids_C25,,0
MI_Grand Rapids_C26,,0
MI_Grand Rapids_C27,,0
MI_Grand Rapids_C28,None,0
MI_Grand Rapids_C3,None,0
MI_Grand Rapids_C4,None,0
MI_Grand Rapids_C5,None,0
MI_Grand Rapids_C6,None,0
MI_Grand Rapids_C7,None,0
MI_Grand Rapids_C8,None,0
MI_Grand Rapids_C9,None,0
MI_Grand Rapids_D1,Yes,25.679591836734694
MI_Grand Rapids_D2,Yes Few,3.0714285714285716
MI_Grand Rapids_D3,Yes One,25.679591836734694
MI_Grand Rapids_D4,Yes substantial,10
MI_Grand Rapids_D5,None,0
MI_Grand Rapids_D6,two Yes,25.679591836734694
MI_Grand Rapids_D7,None,0
MI_Muskegon_A1,None,0
MI_Muskegon_B1,None,0
MI_Muskegon_B2,No,0
MI_Muskegon_B3,None,0
MI_Muskegon_B4,None,0
MI_Muskegon_B5,No,0
MI_Muskegon_C1,No,0
MI_Muskegon_C2,No,0
MI_Muskegon_C3,None,0
MI_Muskegon_C4,No,0
MI_Muskegon_C5,No,0
MI_Muskegon_C6,No,0
MI_Muskegon_C7,No,0
MI_Muskegon_C8,None,0
MI_Muskegon_D1,15 Yes,15
MI_Muskegon_D2,None,0
MI_Muskegon_D3,None,0
MI_Muskegon_D4,No,0
MI_Muskegon_D5,No,0
MI_Muskegon_D6,No,0
MI_Muskegon_D7,15 Yes,15
MO_Springfield_A1,No,0
MO_Springfield_A2,No,0
MO_Springfield_B1,No,0
MO_Springfield_B2,No,0
MO_Springfield_B3,No,0
MO_Springfield_C1,No,0
MO_Springfield_C10,0,0
MO_Springfield_C2,No,0
MO_Springfield_C3,No,0
MO_Springfield_C4,0,0
MO_Springfield_C5,No,0
MO_Springfield_C6,0,0
MO_Springfield_C7,0,0
MO_Springfield_C8,0,0
MO_Springfield_C9,No,0
MO_Springfield_D1,0,0
MO_Springfield_D2,0,0
MO_Springfield_D3,Yes 6-8,6
MO_Springfield_D4,5 Yes,5
MO_Springfield_D5,40 Yes,40
MO_Springfield_D6,20 Yes,20
MO_Springfield_D7,No,0
MO_Springfield_D8,3 Yes,3
NY_Albany_A1,No,0
NY_Albany_A2,No,0
NY_Albany_A3,No,0
NY_Albany_A4,No,0
NY_Albany_A5,No,0
NY_Albany_A6,0,0
NY_Albany_B1,No,0
NY_Albany_B2,No,0
NY_Albany_B3,No,0
NY_Albany_B4,No,0
NY_Albany_B5,No,0
NY_Albany_B6,No,0
NY_Albany_B7,No,0
NY_Albany_C1,No,0
NY_Albany_C2,No,0
NY_Albany_C3,No,0
NY_Albany_C4,No,0
NY_Albany_C5,No,0
NY_Albany_C6,No,0
NY_Albany_C7,No,0
NY_Albany_C8,No,0
NY_Albany_C9,No,0
NY_Albany_D1,No,0
NY_Albany_D2,Yes,22.0640243902439
NY_Albany_D3,No,0
NY_Albany_D4,5% Yes,5
NY_Albany_D5,"Yes, Few",3.6193771626297577
NY_Albany_D6,No,0
NY_Bronx_A1,No,0
NY_Bronx_A2,No,0
NY_Bronx_B1,No,0
NY_Bronx_B10,No,0
NY_Bronx_B11,No,0
NY_Bronx_B2,,0
NY_Bronx_B3,No,0
NY_Bronx_B4,No,0
NY_Bronx_B5,No,0
NY_Bronx_B6,No,0
NY_Bronx_B7,0% No,0
NY_Bronx_B8,No,0
NY_Bronx_B9,No,0
NY_Bronx_C1,No,0
NY_Bronx_C10,No,0
NY_Bronx_C11,No,0
NY_Bronx_C12,No,0
NY_Bronx_C13,No,0
NY_Bronx_C14,No,0
NY_Bronx_C15,No,0
NY_Bronx_C16,No,0
NY_Bronx_C17,No,0
NY_Bronx_C18,No,0
NY_Bronx_C19,No,0
NY_Bronx_C2,No,0
NY_Bronx_C20,,0
NY_Bronx_C21,No,0
NY_Bronx_C22,No,0
NY_Bronx_C23,No,0
NY_Bronx_C3,No,0
NY_Bronx_C4,Negro,0
NY_Bronx_C5,No,0
NY_Bronx_C6,1% Yes,1
NY_Bronx_C7,No,0
NY_Bronx_C8,No,0
NY_Bronx_C9,No,0
NY_Bronx_D1,3% yes,3
NY_Bronx_D2,No,0
NY_Bronx_D3,No,0
NY_Bronx_D4,Yes 15%,15
NY_Bronx_D5,Few,3.6193771626297577
NY_Bronx_D6,Yes 5%,5
NY_Bronx_D7,No,0
NY_Bronx_E1,,0
NY_Brooklyn_A1,No,0
NY_Brooklyn_B1,No,0
NY_Brooklyn_B10,No,0
NY_Brooklyn_B11,No,0
NY_Brooklyn_B12,No,0
NY_Brooklyn_B13,No,0
NY_Brooklyn_B14,No,0
NY_Brooklyn_B15,No,0
NY_Brooklyn_B16,No,0
NY_Brooklyn_B17,No,0
NY_Brooklyn_B2,No,0
NY_Brooklyn_B3,No,0
NY_Brooklyn_B4,"Nil* *2 or 3 families between Nostrand and Schenactady Ave., there for 15-20 years.",1.5
NY_Brooklyn_B5,No,0
NY_Brooklyn_B6,No,0
NY_Brooklyn_B7,No,0
NY_Brooklyn_B8,No,0
NY_Brooklyn_B9,No,0
NY_Brooklyn_C1,No,0
NY_Brooklyn_C10,No,0
NY_Brooklyn_C11,No,0
NY_Brooklyn_C12,No,0
NY_Brooklyn_C13,Few,3.6193771626297577
NY_Brooklyn_C14,No,0
NY_Brooklyn_C15,No,0
NY_Brooklyn_C16,No,0
NY_Brooklyn_C17,No,0
NY_Brooklyn_C18,Yes 5,5
NY_Brooklyn_C19,No,0
NY_Brooklyn_C2,No,0
NY_Brooklyn_C20,No,0
NY_Brooklyn_C21,No,0
NY_Brooklyn_C22,No,0
NY_Brooklyn_C23,No,0
NY_Brooklyn_C24,No,0
NY_Brooklyn_C25,No,0
NY_Brooklyn_C3,Yes 3 on Waverly Ave.,3
NY_Brooklyn_C4,No,0
NY_Brooklyn_C5,No,0
NY_Brooklyn_C6,Yes 2,2
NY_Brooklyn_C7,No,0
NY_Brooklyn_C8,No,0
NY_Brooklyn_C9,No,0
NY_Brooklyn_D1,No,0
NY_Brooklyn_D10,East 10,10
NY_Brooklyn_D11,Few,3.6193771626297577
NY_Brooklyn_D12,No,0
NY_Brooklyn_D13,no,0
NY_Brooklyn_D14,No,0
NY_Brooklyn_D15,Yes 15,15
NY_Brooklyn_D16,Few,3.6193771626297577
NY_Brooklyn_D17,Few,3.6193771626297577
NY_Brooklyn_D18,Few,3.6193771626297577
NY_Brooklyn_D19,,0
NY_Brooklyn_D2,South 10,10
NY_Brooklyn_D20,No,0
NY_Brooklyn_D21,No,0
NY_Brooklyn_D22,No,0
NY_Brooklyn_D23,Yes 5,5
NY_Brooklyn_D3,West 30,30
NY_Brooklyn_D4,No,0
NY_Brooklyn_D5,No,0
NY_Brooklyn_D6,15 East,15
NY_Brooklyn_D7,Yes 50,50
NY_Brooklyn_D8,Yes 35,35
NY_Brooklyn_D9,No,0
NY_Elmira_A1,No,0
NY_Elmira_B1,No,0
NY_Elmira_B2,No,0
NY_Elmira_B3,No,0
NY_Elmira_B4,No,0
NY_Elmira_B5,No,0
NY_Elmira_C1,No,0
NY_Elmira_C10,No,0
NY_Elmira_C2,No,0
NY_Elmira_C3,No,0
NY_Elmira_C4,No,0
NY_Elmira_C5,No,0
NY_Elmira_C6,No,0
NY_Elmira_C7,No,0
NY_Elmira_C8,No,0
NY_Elmira_C9,No,0
NY_Elmira_D1,No,0
NY_Elmira_D2,15 Yes,15
NY_Elmira_D3,No,0
NY_Elmira_D4,No,0
NY_Elmira_D5,No,0
NY_Elmira_D6,No,0
NY_Elmira_D7,No,0
NY_Elmira_D8,No,0
NY_Manhattan_A1,No,0
NY_Manhattan_A2,No,0
NY_Manhattan_A3,No,0
NY_Manhattan_A4,No,0
NY_Manhattan_A5,No,0
NY_Manhattan_A6,No,0
NY_Manhattan_A7,No,0
NY_Manhattan_A8,No,0
NY_Manhattan_B1,,0
NY_Manhattan_B10,No,0
NY_Manhattan_B11,No,0
NY_Manhattan_B12,No,0
NY_Manhattan_B2,No,0
NY_Manhattan_B3,No,0
NY_Manhattan_B4,No,0
NY_Manhattan_B5,No,0
NY_Manhattan_B6,No,0
NY_Manhattan_B7,No,0
NY_Manhattan_B8,No,0
NY_Manhattan_B9,No,0
NY_Manhattan_C1,No,0
NY_Manhattan_C2,No,0
NY_Manhattan_C3,No,0
NY_Manhattan_C4,few Yes,3.6193771626297577
NY_Manhattan_C5,30+ Yes,30
NY_Manhattan_C6,Few,3.6193771626297577
NY_Manhattan_D1,No,0
NY_Manhattan_D10,Few,3.6193771626297577
NY_Manhattan_D11,No,0
NY_Manhattan_D12,No,0
NY_Manhattan_D13,10-15 Yes,10
NY_Manhattan_D14,No,0
NY_Manhattan_D15,No,0
NY_Manhattan_D16,No,0
NY_Manhattan_D17,No,0
NY_Manhattan_D18,No,0
NY_Manhattan_D19,Yes 15%,15
NY_Manhattan_D2,No,0
NY_Manhattan_D20,Nom.,0
NY_Manhattan_D21,yes 40%,40
NY_Manhattan_D22,Yes 50%,50
NY_Manhattan_D23,65+ yes,65
NY_Manhattan_D24,50% yes,50
NY_Manhattan_D25,5% yes,5
NY_Manhattan_D26,Yes 90%,90
NY_Manhattan_D27,90+ yes,90
NY_Manhattan_D3,No,0
NY_Manhattan_D4,No,0
NY_Manhattan_D5,No,0
NY_Manhattan_D6,No,0
NY_Manhattan_D7,No,0
NY_Manhattan_D8,No,0
NY_Manhattan_D9,No,0
NY_Poughkeepsie_A1,No,0
NY_Poughkeepsie_B1,No,0
NY_Poughkeepsie_B2,On Pershing Avenue only.  Yes,22.0640243902439
NY_Poughkeepsie_B3,few,3.6193771626297577
NY_Poughkeepsie_B4,No,0
NY_Poughkeepsie_C1,Yes,22.0640243902439
NY_Poughkeepsie_C2,No,0
NY_Poughkeepsie_C3,No,0
NY_Poughkeepsie_C4,Yes,22.0640243902439
NY_Poughkeepsie_C5,No,0
NY_Poughkeepsie_C6,No,0
NY_Poughkeepsie_C7,No,0
NY_Poughkeepsie_D1,Nominal Yes,0
NY_Poughkeepsie_D2,few,3.6193771626297577
NY_Poughkeepsie_D3,7 Yes,7
NY_Queens_A1,No,0
NY_Queens_B1,No,0
NY_Queens_B10,No,0
NY_Queens_B11,No,0
NY_Queens_B12,No,0
NY_Queens_B13,No,0
NY_Queens_B14,No,0
NY_Queens_B15,None,0
NY_Queens_B16,No,0
NY_Queens_B17,No,0
NY_Queens_B2,No,0
NY_Queens_B3,No,0
NY_Queens_B4,No,0
NY_Queens_B5,None,0
NY_Queens_B6,No,0
NY_Queens_B7,No,0
NY_Queens_B8,None,0
NY_Queens_B9,No,0
NY_Queens_C1,No,0
NY_Queens_C10,No,0
NY_Queens_C100,No,0
NY_Queens_C101,No,0
NY_Queens_C102,No,0
NY_Queens_C103,No,0
NY_Queens_C104,No,0
NY_Queens_C105,No,0
NY_Queens_C106,No,0
NY_Queens_C107,No,0
NY_Queens_C108,No,0
NY_Queens_C11,No,0
NY_Queens_C12,No,0
NY_Queens_C13,No,0
NY_Queens_C14,No,0
NY_Queens_C15,No,0
NY_Queens_C16,No,0
NY_Queens_C17,No,0
NY_Queens_C18,No,0
NY_Queens_C19,No,0
NY_Queens_C2,No,0
NY_Queens_C20,No,0
NY_Queens_C21,No,0
NY_Queens_C22,No,0
NY_Queens_C23,No,0
NY_Queens_C24,No,0
NY_Queens_C25,No,0
NY_Queens_C26,No,0
NY_Queens_C27,No,0
NY_Queens_C28,No,0
NY_Queens_C29,No,0
NY_Queens_C3,No,0
NY_Queens_C30,No,0
NY_Queens_C31,No,0
NY_Queens_C32,No,0
NY_Queens_C33,No,0
NY_Queens_C34,No,0
NY_Queens_C35,No,0
NY_Queens_C36,No,0
NY_Queens_C37,No,0
NY_Queens_C38,No,0
NY_Queens_C39,No,0
NY_Queens_C4,No,0
NY_Queens_C40,No,0
NY_Queens_C41,No,0
NY_Queens_C42,,0
NY_Queens_C43,No,0
NY_Queens_C44,No,0
NY_Queens_C45,,0
NY_Queens_C46,Yes 1%,1
NY_Queens_C47,No,0
NY_Queens_C48,No,0
NY_Queens_C49,,0
NY_Queens_C5,No,0
NY_Queens_C50,5.50% Yes,5
NY_Queens_C51,No,0
NY_Queens_C52,No,0
NY_Queens_C53,No,0
NY_Queens_C54,Yes 6%,6
NY_Queens_C55,No,0
NY_Queens_C56,No,0
NY_Queens_C57,No,0
NY_Queens_C58,No,0
NY_Queens_C59,No,0
NY_Queens_C6,No,0
NY_Queens_C60,No,0
NY_Queens_C61,No,0
NY_Queens_C62,No,0
NY_Queens_C63,No,0
NY_Queens_C64,No,0
NY_Queens_C65,No,0
NY_Queens_C66,No,0
NY_Queens_C67,No,0
NY_Queens_C68,No,0
NY_Queens_C69,No,0
NY_Queens_C7,No,0
NY_Queens_C70,No,0
NY_Queens_C71,No,0
NY_Queens_C72,No,0
NY_Queens_C73,No,0
NY_Queens_C74,No,0
